序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
11,"
                                                                                                    【住建部：确保今年新开工保障性住房逾700万套】住建部近日下发通知明确，今年全国城镇保障性安居工程计划新开工700万套以上，其中各类棚户区470万套以上；计划基本建成480万套。要求加大省级补助支持力度；建立省级巡查机制；指导市县早开工建设，确保完成年度开工和建成任务。 O网页链接 ​​​​                                            ", 2014-4-30 11:19,169,评论,13,微博 weibo.com,B26tfxGyg
12,"
                                                                                                    【财政部：财政国库管理制度步入国际领先之列】经过十多年的持续推进，本世纪初开始实施的财政国库管理制度改革取得显著成绩，我国的预算执行管理机制发生了根本性变化，已步入国际领先之列，国际货币基金组织和世界银行在国际上积极推荐我国的财政国库管理制度。 O网页链接 ​​​​                                            ", 2014-4-30 10:26,29,评论,15,微博 weibo.com,B267E6HLP
13,"
                                                                                                    【黄金水道串“珍珠”得靠改革引线】长江经济带的崛起离不开产业，其产业布局必须遵循市场规律，环境优化更须深化改革开放。让各项生产要素和市场要素像滚滚长江一般充分流动起来，优势才能尽快集聚起来，经济才能更加活跃起来，整个经济带也才能真正“舞动”起来。 O网页链接 ​​​​                                            ", 2014-4-30 10:02,33,评论,12,微博 weibo.com,B25Y76asl
14,"
                                                                                                    【让长江流域舞起来】长江经济带是我国经济版图中的重要轴线。打造长江黄金水道经济带要靠全面深化改革，实现“产业接起来、要素流起来、市场通起来”，关键是打破行政壁垒、地区分割，实现梯度发展。才能在造福长江流域人民的同时，实现生产发展、生活改善，让长江流域舞起来。 O网页链接 ​​​​                                            ", 2014-4-30 09:34,31,评论,19,微博 weibo.com,B25MM7NV7
15,"
                                                                                                    【建设长江经济带 为中国经济发展提供重要支撑】随着生产制造业的内迁，中西部地区的投资和经济建设取得了跨越式发展，而依托黄金水道形成的长江经济带的战略地位日益显著。与沿海和其它经济带相比，长江经济带拥有我国最广阔的腹地和发展空间，应是我国经济增长潜力巨大的地区。 O网页链接 ​​​​                                            ", 2014-4-30 09:05,37,评论,19,微博 weibo.com,B25B6sX1C
16,"
                                                                                                    一图了解长江经济带：黄金水道串起“珍珠链” O网页链接 ​​​​                                            ", 2014-4-30 08:41,53,评论,17,微博 weibo.com,B25roxZoT
17,"
                                                                                                    【李克强29日下午在中南海紫光阁会见美国前财长盖特纳】李克强表示，面对复杂变化的国际形势，中美坚持不冲突不对抗、相互尊重、合作共赢的原则，积极推进新型大国关系建设，妥善管控分歧摩擦，符合双方利益，有助于促进世界和地区的和平与稳定。O网页链接 ​​​​                                            ", 2014-4-29 20:40,44,评论,36,微博 weibo.com,B20IyBQLV
18,"
                                                                                                    【李克强：基础设施建设是经济发展重要前提】补上交通等方面的“短板”，不仅能够顺应民生期盼，夯实长远发展基础，在当前形势下，还可以发挥投资对稳增长的关键作用，要适时开工建设一批群众急需的重大项目，更好发挥“一举多得”之效。                                            ", 2014-4-29 20:33,60,评论,28,微博 weibo.com,B20FEnN77
19,"
                                                                                                    【李克强：西部地区要立足创新 做大做强特色优势产业】创新是产业升级的必由之路、关键所在，中国经济要实现转型发展，驱动力在创新，脊梁也在创新，要打造工业化和信息化深度融合的高地，让中国创新走得更快更远。西部地区也要立足创新，做大做强特色优势产业，实现跨越式发展。                                            ", 2014-4-29 20:31,28,评论,28,微博 weibo.com,B20F2y6v3
20,"
                                                                                                    【李克强：使“黄金水道”发挥“黄金效应”】长江“黄金水道”及沿江各地是一串“珍珠链”，建设好通江达海的综合交通体系，不仅可以带动沿江地区发展，还能辐射带动整个流域，使“黄金水道”发挥“黄金效应”。                                            ", 2014-4-29 20:28,14,评论,28,微博 weibo.com,B20DPdRPk
21,"
                                                                                                    【李克强：中国人民的勤劳智慧铸就了中国发展的潜力和韧性】万州港是水陆交通重要枢纽。李克强与正在这里等着帮旅客挑运货物的农民们亲切交谈，叮嘱他们干活时注意身体。李克强说，你们很了不起，负重前行，爬坡越坎，每一分收入都是出力流汗挣来的，也方便了千万人。                                            ", 2014-4-29 20:25,51,评论,28,微博 weibo.com,B20Cre2M5
22,"
                                                                                                    【李克强：有产业就有就业】承接既劳动密集又适应环保要求的产业转移是西部开发重要抓手，要把当地劳动力成本等优势与外来资金、技术有机“嫁接”，使转移产业落地生根。要加快发展宽带等基础设施，使信息服务等现代服务业也能向西部转移，扩展“就业容纳器”，带动收入增长。                                            ", 2014-4-29 20:23,13,评论,28,微博 weibo.com,B20Bu6WVM
23,"
                                                                                                    【李克强：扎实推进西部开发开放】27日至29日，国务院总理李克强在重庆就西部开发开放进行调研，实地考察长江黄金水道建设。在渝期间，李克强听取了重庆市经济社会发展情况汇报，希望重庆抓住西部开发开放和建设长江经济带等重大机遇，推动经济社会发展和民生改善再上新台阶。O网页链接 ​​​​                                            ", 2014-4-29 20:19,216,评论,28,微博 weibo.com,B20A2iw6P
24,"
                                                                                                    【工信部 住建部：三方面开展2014光纤到户检查】三方面包括：管理部门制定政策措施、监督管理等工作情况；商品住房、商住楼、保障性住房等住宅建设项目，通信配套设施建设执行光纤到户国家标准情况；住宅建设、电信运营、工程设计等单位执行光纤到户国家标准的情况。 O网页链接 ​​​​                                            ", 2014-4-29 15:07,53,评论,19,微博 weibo.com,B1YxosWGd
25,"
                                                                                                    【《2014年国家知识产权战略实施推进计划》印发】推进计划重点任务包括：提高知识产权创造质量、提升知识产权运用效益、提高知识产权保护效果、提升知识产权管理和公共服务水平、促进知识产权国际交流、提升知识产权基础能力、提高知识产权战略组织实施水平。 O网页链接 ​​​​                                            ", 2014-4-29 14:00,127,评论,15,微博 weibo.com,B1Y6nlCqz
26,"
                                                                                                    【质检总局公布2013年金银制品领域专项检查结果】近日，质检总局公布了2013年对全国金银制品加工、销售和收购领域进行专项计量监督检查结果。检查发现，金银制品加工、销售企业计量器具不合格率分别为12.92%、11.29%，部分金银制品使用“盎司”等非法定计量单位。 O网页链接 ​​​​                                            ", 2014-4-29 11:28,24,评论,13,微博 weibo.com,B1X6nz4dL
27,"
                                                                                                    【2014年财政部将在香港发行280亿元人民币国债】其中，5月21日面向机构投资者、国外中央银行、地区货币管理当局发行160亿元，具体期限结构在发行前公布。下半年面向机构投资者和香港居民发行120亿元，具体发行时间和期限结构届时再公布。 O网页链接 ​​​​                                            ", 2014-4-29 11:03,43,评论,13,微博 weibo.com,B1WWbe0y7
28,"
                                                                                                    【八城市列为国家海洋高技术产业基地试点】八城市包括：广州、湛江、厦门、舟山、青岛、烟台、威海、天津。通过试点，推动海洋高技术产业高端发展、集聚发展，促进区域产业结构优化升级，加强高技术产业技术创新，壮大海洋高技术产业规模。 O网页链接 ​​​​                                            ", 2014-4-29 10:20,43,评论,18,微博 weibo.com,B1WEMEC09
29,"
                                                                                                    【税务总局：四方面落实小微企业所得税优惠政策】税务总局就小微企业所得税年应纳税所得额提高到10万元后减半征收企业所得税的政策落实,提出四方面管理要求：广泛深入宣传,做到家喻户晓；优化纳税服务,规范管理流程；采取有效措施,完善后续管理；加强组织领导,落实管理责任。 O网页链接 ​​​​                                            ", 2014-4-29 09:48,55,评论,10,微博 weibo.com,B1WrTE98D
30,"
                                                                                                    【“营改增”促创业增就业 两年多累计减税2203亿】营改增作为财税改革的“重头戏”，自2012年1月1日开展试点以来，到今年一季度全国已累计减税2203亿元。营改增消除了重复征税，大大激发了企业的创业热情，吸引了更多的资源向服务业集聚。 O网页链接 ​​​​                                            ", 2014-4-29 09:18,28,评论,11,微博 weibo.com,B1WfInEjp
31,"
                                                                                                    【一季度经济发展亮点：深化改革 企业活力增强】今年一季度，全国新登记市场主体总量238.07万户，同比增长42.6%；新登记企业60.97万户，增长52.8%。市场主体活力喷涌，得益于改革的不断深化。简政放权，转型升级，更多的企业轻装上阵，效率提升，积蓄着未来发展的动力。 O网页链接 ​​​​                                            ", 2014-4-29 08:50,19,评论,9,微博 weibo.com,B1W4zvyLH
32,"
                                                                                                    【李克强：确保一江清水绵延后世、永续利用】长江生态安全关系全局，要按照科学发展的要求，处理好发展和保护的关系，避免产业转移带来污染转移。要加强生态系统修复和综合治理，做好重点区域水土流失治理和保护。在全流域建立严格的水资源和水生态环境保护制度，控制污染排放总量，促进水质稳步改善。                                            ", 2014-4-28 19:46,37,评论,44,政府版微博,B1QW6rI3g
33,"
                                                                                                    【李克强：实施东西双向开放战略 构建沿海、沿江、沿边全方位开放新格局】要把建设长江经济带同稳增长、促改革、调结构、惠民生紧密结合，使各项举措既利当前、更惠长远，增强发展韧性和抗风险能力，带动创业就业，为经济社会持续健康发展增添新动力。                                            ", 2014-4-28 19:45,25,评论,44,政府版微博,B1QVTqpWn
34,"
                                                                                                    李克强强调，建设长江经济带也是深化改革开放、打破行政区划壁垒、建设统一开放和竞争有序全流域现代市场体系的重要举措。要建立健全区域间互动合作机制，完善长江流域大通关体制，更好发挥市场对要素优化配置的决定性作用。                                            ", 2014-4-28 19:45,38,评论,44,政府版微博,B1QVNvKL3
35,"
                                                                                                    【李克强：打造网络化、标准化、智能化综合立体交通走廊】要更加注重发挥水运成本低、能耗少的竞争优势，加强航道疏浚治理，提高通航标准，推广标准化船型，增强长江运能。以沿江重要港口为节点和枢纽，统筹推进水运、铁路、公路、航空、油气管网集疏运体系建设。                                            ", 2014-4-28 19:44,32,评论,44,政府版微博,B1QVu2O7g
36,"
                                                                                                    【李克强：构建沿海与中西部相互支撑、良性互动新棋局】让长三角、长江中游城市群和成渝经济区三个“板块”的产业和基础设施连接起来、要素流动起来、市场统一起来，促进产业有序转移衔接、优化升级和新型城镇集聚发展，形成直接带动超过五分之一国土、约6亿人的强大发展新动力。                                            ", 2014-4-28 19:42,31,评论,44,政府版微博,B1QUJ4CmH
37,"
                                                                                                    【李克强：从沿海起步先行、溯内河向纵深腹地梯度发展是世界经济史上一个重要规律】依托黄金水道打造新的经济带，有独特的优势和巨大的潜力。贯彻落实党中央、国务院关于建设长江经济带的重大决策部署，对于有效扩大内需、促进经济稳定增长、调整区域结构、实现中国经济升级具有重要意义。                                            ", 2014-4-28 19:39,12,评论,44,政府版微博,B1QTq57rG
38,"
                                                                                                    【李克强:依托黄金水道建设长江经济带 立足改革开放谋划发展新棋局】4月28日，中共中央政治局常委、国务院总理李克强在重庆主持召开座谈会，研究依托黄金水道建设长江经济带，为中国经济持续发展提供重要支撑。O网页链接 ​​​​                                            ", 2014-4-28 19:31,465,评论,44,微博 weibo.com,B1QQ8ubBx
39,"
                                                                                                    【李克强三祝劳动者节日快乐】五一劳动节将至，李克强总理28日上午在重庆轻轨六号线大剧院站施工现场看望建筑工人。他三次停下脚步，向围拢而来的工人说：“你们在这里辛勤工作为重庆市民出行提供方便。五一节快到了，我向每个劳动者致以节日快乐！”他还不时提醒站在轨道机车上施工的工人注意安全。 ​​​​                                            ", 2014-4-28 15:03,120,评论,28,微博 weibo.com,B1P5edul3
40,"
                                                                                                    【李克强：创新是旗帜，是脊梁，靠你们啦！】4月28日，李克强总理来到研发工业自动控制系统的“重庆川仪”公司考察。在仔细了解企业科技创新产品的研发、生产、销售情况后，李克强对企业研发专家和工人说：“创新是我国产业升级的必由之路和关键举措。中国经济升级，创新是旗帜，是脊梁！靠你们啦！” ​​​​                                            ", 2014-4-28 15:00,38,1,21,微博 weibo.com,B1P4aAfvP
41,"
                                                                                                    【李克强考察重庆果园港 鼓励工人争当第一】28日，李克强总理冒小雨来到重庆果园港考察。果园港是具有铁路、公路、水路联运功能的港口，向西经渝新欧通道可达中亚及欧洲。李克强说：“你们的港口在内河联运行业是可树大拇指的，要显示第一大港水平，展示第一大港工人素质，起好带头标杆作用。” ​​​​                                            ", 2014-4-28 14:58,17,评论,15,微博 weibo.com,B1P3lus5i
42,"
                                                                                                    【李克强：中国改革如逆水行舟，不进则退】28日清晨，正乘船考察长江黄金水道的李克强总理走上甲板察看航道情况。李克强说，我们正溯江而上。俗话说，逆水行舟，不进则退，我们30多年的改革开放也正是这样，一路航程要不断涉险滩，过暗礁，闯激流。我们的改革在探索中前行，要行得稳，才能走得远。 ​​​​                                            ", 2014-4-28 14:54,703,2,58,微博 weibo.com,B1P1GDk7q
43,"
                                                                                                    【各地巡检气象观测设施部署迎汛】今年主汛期，全国将新增12部雷达投入正式业务运行；各省（自治区、直辖市）气象部门积极开展汛前气象观测仪器、设备的巡检、维护工作，保障汛期全天候为预报服务提供实时气象观测资料。O网页链接 ​​​​                                            ", 2014-4-28 10:45,12,评论,13,微博 weibo.com,B1NoFo7ol
44,"
                                                                                                    【证监会:进一步规范证券经纪业务活动】近期,部分证券经营机构利用互联网等新技术开展证券经纪业务,提高客户服务能力、降低市场交易成本的同时,也暴露出一些问题。为进一步支持证券公司依法、合规、稳健开展业务,证监会下发通知,进一步明确、重申和细化证券经纪业务监管要求。O网页链接 ​​​​                                            ", 2014-4-28 10:15,24,评论,12,微博 weibo.com,B1NclgBZX
45,"
                                                                                                    【《2013年全国专利实力状况报告》发布】广东、北京、江苏、浙江、上海、四川、山东、湖北、湖南、安徽在全国专利综合实力排名中列前十位。分经济区域看,广东、北京、江苏在东部地区专利综合实力排名中位列三甲,湖北、湖南、安徽居中部及东北前三,四川、陕西、重庆居西部前三位。O网页链接 ​​​​                                            ", 2014-4-28 09:34,32,评论,12,微博 weibo.com,B1MVC6hHR
46,"
                                                                                                    【1-3月份全国规模以上工业企业实现利润同比增10.1%】1-3月份，全国规模以上工业企业实现利润总额12942.4亿元，同比增长10.1%，增速比1-2月份提高0.7个百分点；实现主营活动利润12238.5亿元，同比增长9.4%，增速比1-2月份提高1个百分点。O网页链接 ​​​​                                            ", 2014-4-28 08:58,20,评论,12,微博 weibo.com,B1MHjiAAA
47,"
                                                                                                    【李克强乘船考察长江黄金水道】李克强总理27日在重庆万州港乘船考察长江黄金水道。他来到轮船甲板上，认真观察港口基础设施和航道建设现状，与有关部门负责人共商长江黄金水道未来发展大计。李克强说，长江黄金水道是贯通东中西部、通航能力最强的航道，要用黄金水道串起长江经济带“珍珠链”。 ​​​​                                            ", 2014-4-27 22:26,60,评论,45,360安全浏览器,B1IyJbRO8
48,"
                                                                                                    【李克强：中国发展需要负重前行的“棒棒精神”】 在万州港码头，李克强对“棒棒”们深情地说：“你们很了不起！每一分钱都是流汗挣来的，是中国人民勤劳的象征。”他说，中国发展有潜力，有韧性，最重要的是人民勤劳。推动中国发展需要负重前行、爬坡越坎、敢于担当、不负重托的“棒棒精神”。 ​​​​                                            ", 2014-4-27 22:17,1024,评论,229,360安全浏览器,B1Iv36f2r
49,"
                                                                                                    【李克强抚着“棒棒”的背，叮嘱保护好腰】27日下午，在重庆万州考察的李克强总理来到港口码头和群众亲切交流。看到60岁的“棒棒”何绍强，李克强走过去接过他手中的扁担说：“已经磨得很润滑，看来干这行有年头了。”他还关切地抚着老何的腰，问他腰背怎么样？叮嘱他干活时注意身体，千万保护好腰。 ​​​​                                            ", 2014-4-27 22:14,89,评论,76,360安全浏览器,B1ItQCImc
50,"
                                                                                                    【李克强关心青年就业 对青年员工“有求必应”】李克强总理27日在重庆万州考察。当了解到政通通信公司吸纳大量当地三峡移民就业时，李克强说：“我最关心的是大家就业。有了就业就有收入，就能逐步过上好生活。”对年轻职工多次提出合影等要求，李克强“有求必应”。 ​​​​                                            ", 2014-4-27 22:11,40,评论,31,360安全浏览器,B1IsCFDww
51,"
                                                                                                    【商务部:2013年底再生资源回收总值接近6000亿元】2013年废钢铁、废塑料、废有色金属、废纸、废轮胎、报废汽车、废弃电器电子产品7大品种回收量接近1.6亿吨,比2000年增长3倍多;回收总值接近6000亿元，比2000年增长12倍;废钢铁、废有色金属、废弃电器电子产品回收率达到70%以上。O网页链接 ​​​​                                            ", 2014-4-27 10:12,43,评论,26,360安全浏览器,B1DKOj2uL
52,"
                                                                                                    【国土资源部：不动产统一登记需做好三方面工作】一是做好理论支撑和实践探索,如如何健全完善不动产物权体系,如何确定不动产统一登记效力、程序和类型等;二是做好制度顶层设计,核心内容是基本实现登记机构、登记依据、登记簿册和信息平台“四统一”;三是做好工作衔接和平稳实施。O网页链接 ​​​​                                            ", 2014-4-27 10:07,46,评论,18,360安全浏览器,B1DIA1S36
53,"
                                                                                                    【税务总局:小型微利企业享受优惠政策上限调为10万元】小型微利企业扩大优惠范围后,进行两方面调整:一是将采取核定征税的小型微利企业纳入享受小型微利企业优惠政策范围;二是小型微利企业享受优惠政策管理方式由审批方式改为备案方式。小型微利企业享受优惠政策上限调为10万元。O网页链接 ​​​​                                            ", 2014-4-27 10:01,35,评论,17,360安全浏览器,B1DGe2tey
54,"
                                                                                                    【环境保护部：一季度74个城市达标天数比例平均为53.1%】第一季度74个城市达标天数比例范围为3.3%～97.3%，平均为53.1%，与上年同期相比提高5.1个百分点。平均超标天数比例为46.9%，其中轻度污染占24.0%，中度污染占9.8%，重度污染占9.9%，严重污染占3.2%。O网页链接 ​​​​                                            ", 2014-4-27 09:54,19,评论,10,360安全浏览器,B1DDte3IO
55,"
                                                                                                    【财政部:注册会计师全国统一考试可采用计算机化考试方式】修改主要内容包括:一是明确了可以采用计算机化考试方式;二是增加了考生可以申请成绩复核的规定;三是取消综合阶段考试须在取得专业阶段考试合格证书后5个年度考试中完成的规定;四是增加了考试组织实施中有关保密的规定。 O网页链接 ​​​​                                            ", 2014-4-27 09:48,93,评论,24,360安全浏览器,B1DAOlonQ
56,"
                                                                                                    【一季度经济发展亮点：物价平稳温和可控】今年一季度，CPI（居民消费价格指数）同比上涨2.3%，PPI（工业生产者出厂价格指数）同比下降2%。平稳温和的CPI走势，为发展和改革创造了一个宽松的环境。O网页链接 ​​​​                                            ", 2014-4-27 09:44,19,评论,16,360安全浏览器,B1DzjyGjj
57,"
                                                                                                    【养老服务设施用地使用权不得分割转让和转租】《养老服务设施用地指导意见》表明，养老主管部门认定的非营利性养老服务机构，其养老服务设施用地可采取划拨供地。营利性养老服务设施用地应当以租赁、出让等有偿方式供应，出让年限最高不超过50年，原则上以租赁方式为主。 O网页链接 ​​​​                                            ", 2014-4-26 12:40,166,评论,27,微博 weibo.com,B1vi5coZu
58,"
                                                                                                    【税务总局明确委托投资受益人判定政策】税务总局近日公告，如果投资收益的所得类型为股息或利息,该所得在逐级返回至该非居民的过程中所得性质未发生改变,且有凭据证明该所得实际返回至该非居民,则可以判定该非居民为该笔所得的受益所有人,能够享受税收协定相应条款规定的待遇。 O网页链接 ​​​​                                            ", 2014-4-26 12:00,99,评论,11,微博 weibo.com,B1v23aZel
59,"
                                                                                                    【八项措施应对高火险天气】这些具体安排包括：在高森林火险时段，定期组织专家会商，提前研判火险、天气变化情况；筹备召开视频调度会，部署五一节期间森林防火工作；根据当前火险情况和变化趋势，及时调整、优化飞机和武警森林部队、专业森林扑火队实现靠前驻防等八项措施。 O网页链接 ​​​​                                            ", 2014-4-26 11:22,56,评论,19,微博 weibo.com,B1uMLvTFj
60,"
                                                                                                    【工商总局：新《商标法》规定9个月审理期限 属世界先例】新《商标法》对商标注册、使用及商标代理行为的法律规制更加有效。一是促使驰名商标法律制度回归本意。二是加强对商标代理机构的监管。三是进一步规制商标注册申请和使用行为。 O网页链接 ​​​​                                            ", 2014-4-26 11:01,114,评论,10,微博 weibo.com,B1uDRgJsp
61,"
                                                                                                    【住房城乡建设部：2013年全国新增节能建筑14.4亿平方米】在新建建筑执行节能强制性标准方面，2013年，全国新增节能建筑14.4亿平方米，可形成1300万吨标准煤节能能力；全国城镇累计建成节能建筑88亿平方米，约占城镇民用建筑面积的30%，共形成8000万吨标准煤节能能力。 O网页链接 ​​​​                                            ", 2014-4-26 10:47,131,评论,18,微博 weibo.com,B1uyv7QQP
62,"
                                                                                                    【2014年一季度我国经常项目顺差442亿元人民币】其中，按照国际收支统计口径计算，货物贸易顺差2471亿元人民币，服务贸易逆差2009亿元人民币，收益顺差211亿元人民币，经常转移逆差232亿元人民币。资本和金融项目顺差7235亿元人民币，其中，直接投资净流入3130亿元人民币。 O网页链接 ​​​​                                            ", 2014-4-26 10:17,23,评论,17,微博 weibo.com,B1umb00dN
63,"
                                                                                                    【海南老人回忆送桨给李克强：总理凑耳边问年龄】“总理问我，你多大了？怕我听不见，又凑到我耳边说。”黄宏远一字一顿，生怕漏掉一个细节。“我差一点就流眼泪了。”他说，“想不到我这么老了，还能见到总理。” O网页链接 ​​​​                                            ", 2014-4-25 20:24,42,评论,70,微博 weibo.com,B1oU8BWKN
64,"
                                                                                                    【李克强总理对湖北省汉江武汉段氨氮超标事件作出重要批示】要求环境保护部迅速指导地方排查污染源，消除隐患，确保供水安全。要举一反三，切实加强饮用水源保护，坚决避免类似事件再次发生。 ​​​​                                            ", 2014-4-25 19:55,389,3,37,微博 weibo.com,B1oIkEW0V
65,"
                                                                                                    【李克强：推动中丹全方位、多层次、高水平合作新格局】国务院总理李克强25日下午在人民大会堂会见丹麦女王玛格丽特二世。他指出，希望中丹加强创新研发、清洁能源、教育文化、生态环保等领域的交流与合作；在中欧城镇化伙伴关系合作框架下，做好双方绿色智慧城市合作试点对接。 O网页链接 ​​​​                                            ", 2014-4-25 19:34,15,评论,23,微博 weibo.com,B1ozOlRLo
66,"
                                                                                                    【依法惩处暴力伤医 维护正常医疗秩序】针对近期相继发生的一些暴力杀医、伤医等恶性案件，为有效遏制、预防此类犯罪的发生，切实维护医疗秩序，保障医患双方的合法权益，最高法会同最高检、卫生计生委等联合制定印发《关于依法惩处涉医违法犯罪维护正常医疗秩序的意见》。O网页链接 ​​​​                                            ", 2014-4-25 18:32,42,评论,31,微博 weibo.com,B1oazpFnJ
67,"
                                                                                                    【修订后的环保法将自2015年1月1日起施行】这次环保法的修订进一步明确了政府对环保的监督管理职责，强化了企业污染防治责任，加大了对环境违法行为的法律制裁，还就政府、企业公开环境信息与公众参与、监督环境保护作出规定，法律条文也从47条增加到70条。O网页链接 ​​​​                                            ", 2014-4-25 16:32,37,2,31,微博 weibo.com,B1nnWvrfs
68,"
                                                                                                    【2013中国国土资源公报发布：矿产资源供应能力提升】2013年我国地质找矿取得新突破，主要矿产查明资源储量保持增长，矿产资源供应能力进一步提升。全年新发现大中型矿产地173处。首次在珠江口盆地东部海域钻获高纯度新类型天然气水合物实物样品。首次在太平洋海底发现稀土资源。O网页链接 ​​​​                                            ", 2014-4-25 15:26,14,评论,15,微博 weibo.com,B1mXezEVn
69,"
                                                                                                    【让市场双“引擎”高效强劲】23日国务院常务会议决定在基础设施等领域推出一批鼓励社会资本参与的项目。尽管社会存在“国进民退”或“国退民进”的争议，但无论是国有资本还是社会资本，都是驱动市场的“发动机”，只有两个引擎共同作用才能让当下中国经济持续健康发展。O网页链接 ​​​​                                            ", 2014-4-25 12:08,33,1,15,微博 weibo.com,B1lEzn5jd
70,"
                                                                                                    【落实企业投资自主权 总理为何“把丑话说在前头”?】李克强在国务院常务会议上强调，要进一步落实企业投资自主权的政策措施。千方百计为民间投资发展营造良好发展环境。他说，“我把丑话说在前头，如果真的发现放权不到位、‘明放暗不放’等问题，就要查处、要曝光！”O网页链接 ​​​​                                            ", 2014-4-25 11:16,56,评论,35,微博 weibo.com,B1ljuFwPe
71,"
                                                                                                    【信访局：推动信访问题及时就地解决】《关于进一步规范信访事项受理办理程序引导来访人依法逐级走访的办法》将于5月1日起正式实施。《办法》对分级受理来访事项，由哪一级受理办理，哪些该受理哪些不受理，受理后怎么办等作出明确规定。切实维护群众的合法权益。O网页链接 ​​​​                                            ", 2014-4-25 10:37,217,评论,24,微博 weibo.com,B1l3Q1017
72,"
                                                                                                    【农业部：加大农产品初加工设施补助】近日，农业部办公厅、财政部办公厅联合印发《关于做好2014年农产品产地初加工实施有关工作的通知》，加快解决我国农产品产后损失严重问题。政策的实施将增加农产品有效供给量，实现农产品错季销售和择机销售，提高农业综合效益和农民收入。O网页链接 ​​​​                                            ", 2014-4-25 09:57,58,评论,17,微博 weibo.com,B1kNrdzmu
